Date,IBM,APPL,AMZN,Close
2016/5/19,144.929993,94.199997,698.52002,204.199997
2016/5/20,147.25,95.220001,702.799988,205.490005
2016/5/23,146.770004,96.43,696.75,205.210007
2016/5/24,148.309998,97.900002,704.200012,207.869995
2016/5/25,151.690002,99.620003,708.349976,209.279999
2016/5/26,152.440002,100.410004,714.909973,209.339996
2016/5/27,152.839996,100.349998,712.23999,210.240005
2016/5/31,153.740005,99.860001,722.789978,209.839996
2016/6/1,152.509995,98.459999,719.440002,210.270004
2016/6/2,153.5,97.720001,728.23999,210.910004
2016/6/3,152.889999,97.919998,725.539978,210.279999
2016/6/6,152.729996,98.629997,726.72998,211.350006
2016/6/7,153.330002,99.029999,723.73999,211.679993
2016/6/8,154,98.940002,726.640015,212.369995
2016/6/9,153.419998,99.650002,727.650024,212.080002
2016/6/10,152.369995,98.830002,717.909973,210.070007
2016/6/13,151.279999,97.339996,715.23999,208.449997
2016/6/14,151.059998,97.459999,719.299988,208.039993
2016/6/15,150.679993,97.139999,714.26001,207.75
2016/6/16,151.059998,97.550003,717.51001,208.369995
2016/6/17,151.990005,95.330002,706.390015,206.520004
2016/6/20,153.610001,95.099998,714.01001,207.850006
2016/6/21,154.050003,95.910004,715.820007,208.440002
2016/6/22,152.919998,95.550003,710.599976,208.100006
2016/6/23,155.350006,96.099998,722.080017,210.809998
2016/6/24,146.589996,93.400002,698.960022,203.240005
2016/6/27,143.5,92.040001,691.359985,199.600006
2016/6/28,145.699997,93.589996,707.950012,203.199997
2016/6/29,148.460007,94.400002,715.599976,206.660004
2016/6/30,151.779999,95.599998,715.619995,209.479996
2016/7/1,152.350006,95.889999,725.679993,209.919998
2016/7/5,151.679993,94.989998,728.099976,208.410004
2016/7/6,152.369995,95.529999,737.609985,209.660004
2016/7/7,152.600006,95.940002,736.570007,209.529999
2016/7/8,154.460007,96.68,745.809998,212.649994
2016/7/11,155.330002,96.980003,753.780029,213.399994
2016/7/12,157.039993,97.419998,748.210022,214.949997
2016/7/13,158.020004,96.870003,742.630005,214.919998
2016/7/14,160.279999,98.790001,741.200012,216.119995
2016/7/15,159.779999,98.779999,735.440002,215.830002
2016/7/18,159.860001,99.830002,736.070007,216.410004
2016/7/19,159.580002,99.870003,739.950012,216.190002
2016/7/20,161.360001,99.959999,745.719971,217.089996
2016/7/21,160.449997,99.43,744.429993,216.270004
2016/7/22,162.070007,98.660004,744.859985,217.240005
2016/7/25,162.649994,97.339996,739.609985,216.649994
2016/7/26,162.119995,96.669998,735.590027,216.75
2016/7/27,161.830002,102.949997,736.669983,216.520004
2016/7/28,161.369995,104.339996,752.609985,216.770004
2016/7/29,160.619995,104.209999,758.809998,217.119995
2016/8/1,161.449997,106.050003,767.73999,216.940002
2016/8/2,160.580002,104.480003,760.580017,215.550003
2016/8/3,160.669998,105.790001,754.640015,216.179993
2016/8/4,161.550003,105.870003,760.77002,216.410004
2016/8/5,163.5,107.480003,765.97998,218.179993
2016/8/8,162.039993,108.370003,766.559998,218.050003
2016/8/9,161.770004,108.809998,768.309998,218.179993
2016/8/10,162.080002,108,768.559998,217.639999
2016/8/11,163.529999,107.93,771.23999,218.649994
2016/8/12,161.949997,108.18,772.559998,218.460007
2016/8/15,161.880005,109.480003,768.48999,219.089996
2016/8/16,160.699997,109.379997,764.039978,217.960007
2016/8/17,160.440002,109.220001,764.630005,218.369995
2016/8/18,161.360001,109.080002,764.460022,218.860001
2016/8/19,160.039993,109.360001,757.309998,218.539993
2016/8/22,160,108.510002,759.47998,218.529999
2016/8/23,160.259995,108.849998,762.450012,218.970001
2016/8/24,159.050003,108.029999,757.25,217.850006
2016/8/25,158.630005,107.57,759.219971,217.699997
2016/8/26,158.320007,106.940002,769,217.289993
2016/8/29,159.720001,106.82,771.289978,218.360001
2016/8/30,159.399994,106,767.580017,218
2016/8/31,158.880005,106.099998,769.159973,217.380005
2016/9/1,159.539993,106.730003,770.619995,217.389999
2016/9/2,159.550003,107.730003,772.440002,218.369995
2016/9/6,160.350006,107.699997,788.869995,219.029999
2016/9/7,161.639999,108.360001,784.47998,219.009995
2016/9/8,159,105.519997,784.059998,218.509995
2016/9/9,155.690002,103.129997,760.140015,213.279999
2016/9/12,158.289993,105.440002,771.48999,216.339996
2016/9/13,155.809998,107.949997,761.01001,213.229996
2016/9/14,154.050003,111.769997,761.090027,213.149994
2016/9/15,155.660004,115.57,769.690002,215.279999
2016/9/16,153.839996,114.919998,778.52002,213.369995
2016/9/19,154.869995,113.580002,775.099976,213.410004
2016/9/20,154.449997,113.57,780.219971,213.419998
2016/9/21,155.529999,113.550003,789.73999,215.820007
2016/9/22,156.110001,114.620003,804.700012,217.179993
2016/9/23,154.979996,112.709999,805.75,215.990005
2016/9/26,153.979996,112.879997,799.159973,214.240005
2016/9/27,156.770004,113.089996,816.109985,215.570007
2016/9/28,158.289993,113.949997,828.719971,216.639999
2016/9/29,158.110001,112.18,829.049988,214.679993
2016/9/30,158.850006,113.050003,837.309998,216.300003
2016/10/3,157.610001,112.519997,836.73999,215.779999
2016/10/4,156.460007,113,834.030029,214.679993
2016/10/5,157.080002,113.050003,844.359985,215.630005
2016/10/6,156.880005,113.889999,841.659973,215.779999
2016/10/7,155.669998,114.059998,839.429993,215.039993
2016/10/10,157.020004,116.050003,841.710022,216.160004
2016/10/11,154.789993,116.300003,831,213.429993
2016/10/12,154.289993,117.339996,834.090027,213.710007
2016/10/13,153.720001,116.980003,829.280029,213.009995
2016/10/14,154.449997,117.629997,822.960022,213.119995
2016/10/17,154.770004,117.550003,812.950012,212.380005
2016/10/18,150.720001,117.470001,817.650024,213.710007
2016/10/19,151.259995,117.120003,817.690002,214.279999
2016/10/20,151.520004,117.059998,810.320007,213.880005
2016/10/21,149.630005,116.599998,818.98999,213.979996
2016/10/24,150.570007,117.650002,838.090027,214.889999
2016/10/25,150.880005,118.25,835.179993,214.169998
2016/10/26,151.809998,115.589996,822.590027,213.740005
2016/10/27,153.350006,114.480003,818.359985,213.169998
2016/10/28,152.610001,113.720001,776.320007,212.539993
2016/10/31,153.690002,113.540001,789.820007,212.550003
2016/11/1,152.789993,111.489998,785.409973,211.009995
2016/11/2,151.949997,111.589996,765.559998,209.740005
2016/11/3,152.369995,109.830002,767.030029,208.779999
2016/11/4,152.429993,108.839996,755.049988,208.550003
2016/11/7,155.720001,110.410004,784.929993,213.149994
2016/11/8,155.169998,111.059998,787.75,214.110001
2016/11/9,154.809998,110.879997,771.880005,216.380005
2016/11/10,160.220001,107.790001,742.380005,216.919998
2016/11/11,161.270004,108.43,739.01001,216.419998
2016/11/14,158.210007,105.709999,719.070007,216.589996
2016/11/15,158.669998,107.110001,743.23999,218.279999
2016/11/16,159.289993,109.989998,746.48999,217.869995
2016/11/17,159.800003,109.949997,756.400024,218.990005
2016/11/18,160.389999,110.059998,760.159973,218.5
2016/11/21,162.770004,111.730003,780,220.149994
2016/11/22,162.669998,111.800003,785.330017,220.580002
2016/11/23,161.979996,111.230003,780.119995,220.699997
2016/11/25,163.139999,111.790001,780.369995,221.520004
2016/11/28,164.520004,111.57,766.77002,220.479996
2016/11/29,163.529999,111.459999,762.52002,220.910004
2016/11/30,162.220001,110.519997,750.570007,220.380005
2016/12/1,159.820007,109.489998,743.650024,219.570007
2016/12/2,160.020004,109.900002,740.340027,219.679993
2016/12/5,159.839996,109.110001,759.359985,221
2016/12/6,160.350006,109.949997,764.719971,221.699997
2016/12/7,164.789993,111.029999,770.419983,224.600006
2016/12/8,165.360001,112.120003,767.330017,225.149994
2016/12/9,166.520004,113.949997,768.659973,226.509995
2016/12/12,165.5,113.300003,760.119995,226.25
2016/12/13,168.289993,115.190002,774.340027,227.759995
2016/12/14,168.509995,115.190002,768.820007,225.880005
2016/12/15,168.020004,115.82,761,226.809998
2016/12/16,166.729996,115.970001,757.77002,225.039993
2016/12/19,166.679993,116.639999,766,225.529999
2016/12/20,167.600006,116.949997,771.219971,226.399994
2016/12/21,167.330002,117.059998,770.599976,225.770004
2016/12/22,167.059998,116.290001,766.340027,225.380005
2016/12/23,166.710007,116.519997,760.590027,225.710007
2016/12/27,167.139999,117.260002,771.400024,226.270004
2016/12/28,166.190002,116.760002,772.130005,224.399994
2016/12/29,166.600006,116.730003,765.150024,224.350006
2016/12/30,165.990005,115.82,749.869995,223.529999
2017/1/3,167.190002,116.150002,753.669983,225.240005
2017/1/4,169.259995,116.019997,757.179993,226.580002
2017/1/5,168.699997,116.610001,780.450012,226.399994
2017/1/6,169.529999,117.910004,795.98999,227.210007
2017/1/9,167.649994,118.989998,796.919983,226.460007
2017/1/10,165.520004,119.110001,795.900024,226.460007
2017/1/11,167.75,119.75,799.02002,227.100006
2017/1/12,167.949997,119.25,813.640015,226.529999
2017/1/13,167.339996,119.040001,817.140015,227.050003
2017/1/17,167.889999,120,809.719971,226.25
2017/1/18,166.800003,119.989998,807.47998,226.75
2017/1/19,166.809998,119.779999,809.039978,225.910004
2017/1/20,170.550003,120,808.330017,226.740005
2017/1/23,171.029999,120.080002,817.880005,226.149994
2017/1/24,175.899994,119.970001,822.440002,227.600006
2017/1/25,178.289993,121.879997,836.52002,229.570007
2017/1/26,178.660004,121.940002,839.150024,229.330002
2017/1/27,177.300003,121.949997,835.77002,228.970001
2017/1/30,175.800003,121.629997,830.380005,227.550003
2017/1/31,174.520004,121.349998,823.47998,227.529999
2017/2/1,174.289993,128.75,832.349976,227.619995
2017/2/2,174.580002,128.529999,839.950012,227.770004
2017/2/3,175.820007,129.080002,810.200012,229.339996
2017/2/6,175.860001,130.289993,807.640015,228.929993
2017/2/7,178.460007,131.529999,812.5,228.940002
2017/2/8,176.169998,132.039993,819.710022,229.240005
2017/2/9,177.210007,132.419998,821.359985,230.600006
2017/2/10,178.679993,132.119995,827.460022,231.509995
2017/2/13,179.360001,133.289993,836.530029,232.770004
2017/2/14,180.130005,135.020004,836.390015,233.699997
2017/2/15,181.679993,135.509995,842.700012,234.919998
2017/2/16,181.429993,135.350006,844.140015,234.720001
2017/2/17,180.669998,135.720001,845.070007,235.089996
2017/2/21,180.259995,136.699997,856.440002,236.490005
2017/2/22,181.149994,137.110001,855.609985,236.279999
2017/2/23,181.649994,136.529999,852.190002,236.440002
2017/2/24,181.350006,136.660004,845.23999,236.740005
2017/2/27,179.399994,136.929993,848.640015,237.110001
2017/2/28,179.820007,136.990005,845.039978,236.470001
2017/3/1,181.949997,139.789993,853.080017,239.779999
2017/3/2,180.529999,138.960007,848.909973,238.270004
2017/3/3,180.050003,139.779999,849.880005,238.419998
2017/3/6,180.470001,139.339996,846.609985,237.710007
2017/3/7,180.380005,139.520004,846.02002,237
2017/3/8,179.449997,139,850.5,236.559998
2017/3/9,177.179993,138.679993,853,236.860001
2017/3/10,177.830002,139.139999,852.460022,237.690002
2017/3/13,176.460007,139.199997,854.590027,237.809998
2017/3/14,175.720001,138.990005,852.530029,236.899994
2017/3/15,175.809998,140.460007,852.969971,238.949997
2017/3/16,177.240005,140.690002,853.419983,238.479996
2017/3/17,175.649994,139.990005,852.309998,237.029999
2017/3/20,175.699997,141.460007,856.969971,236.770004
2017/3/21,173.880005,139.839996,843.200012,233.729996
2017/3/22,174.779999,141.419998,848.059998,234.279999
2017/3/23,174.820007,140.919998,847.380005,234.029999
2017/3/24,173.830002,140.639999,845.609985,233.860001
2017/3/27,173.770004,140.880005,846.820007,233.619995
2017/3/28,174.509995,143.800003,856,235.320007
2017/3/29,173.940002,144.119995,874.320007,235.539993
2017/3/30,173.860001,143.929993,876.340027,236.289993
2017/3/31,174.139999,143.660004,886.539978,235.740005
2017/4/3,174.5,143.699997,891.51001,235.330002
2017/4/4,174.520004,144.770004,906.830017,235.479996
2017/4/5,172.880005,144.020004,909.280029,234.779999
2017/4/6,172.449997,143.660004,898.280029,235.440002
2017/4/7,172.139999,143.339996,894.880005,235.199997
2017/4/10,171.199997,143.169998,907.039978,235.339996
2017/4/11,170.580002,141.630005,902.359985,235.059998
2017/4/12,170.660004,141.800003,896.22998,234.029999
2017/4/13,169.529999,141.050003,884.669983,232.509995
2017/4/17,171.100006,141.830002,901.98999,234.570007
2017/4/18,170.050003,141.199997,903.780029,233.869995
2017/4/19,161.690002,140.679993,899.200012,233.440002
2017/4/20,162.300003,142.440002,902.059998,235.339996
2017/4/21,160.380005,142.270004,898.530029,234.589996
2017/4/24,160.75,143.639999,907.409973,237.169998
2017/4/25,160.389999,144.529999,907.619995,238.550003
2017/4/26,160.059998,143.679993,909.289978,238.399994
2017/4/27,160.320007,143.789993,918.380005,238.600006
2017/4/28,160.289993,143.649994,924.98999,238.080002
2017/5/1,158.839996,146.580002,948.22998,238.679993
2017/5/2,159.100006,147.509995,946.940002,238.770004
2017/5/3,158.630005,147.059998,941.030029,238.479996
2017/5/4,159.050003,146.529999,937.530029,238.759995
2017/5/5,155.050003,148.960007,934.150024,239.699997
2017/5/8,153.029999,153.009995,949.039978,239.660004
2017/5/9,152.110001,153.990005,952.820007,239.440002
2017/5/10,151.25,153.259995,948.950012,239.869995
2017/5/11,150.649994,153.949997,947.619995,239.380005
2017/5/12,150.369995,156.100006,961.349976,238.979996
2017/5/15,151.509995,155.699997,957.969971,240.300003
2017/5/16,153.679993,155.470001,966.070007,240.080002
2017/5/17,150.929993,150.25,944.76001,235.820007
2017/5/18,150.779999,152.539993,958.48999,236.770004
2017/5/19,151.979996,153.059998,959.840027,238.309998
2017/5/22,152.639999,153.990005,970.669983,239.520004
2017/5/23,152.029999,153.800003,971.539978,240.050003
2017/5/24,152.509995,153.339996,980.349976,240.610001
2017/5/25,153.199997,153.869995,993.380005,241.759995
2017/5/26,152.490005,153.610001,995.780029,241.710007
2017/5/30,151.729996,153.669998,996.700012,241.5
2017/5/31,152.630005,152.759995,994.619995,241.440002
2017/6/1,152.669998,153.179993,995.950012,243.360001
2017/6/2,152.050003,155.449997,1006.72998,244.169998
2017/6/5,152.410004,153.929993,1011.340027,243.990005
2017/6/6,152.369995,154.449997,1003,243.210007
2017/6/7,150.979996,155.369995,1010.070007,243.660004
2017/6/8,152.100006,154.990005,1010.27002,243.779999
2017/6/9,154.100006,148.979996,978.309998,243.410004
2017/6/12,155.179993,145.419998,964.909973,243.360001
2017/6/13,154.25,146.589996,980.789978,244.550003
2017/6/14,153.809998,145.160004,976.469971,244.240005
2017/6/15,154.220001,144.289993,964.169983,243.770004
2017/6/16,155.380005,142.270004,987.710022,242.639999
2017/6/19,154.839996,146.339996,995.169983,244.660004
2017/6/20,154.949997,145.009995,992.590027,243.009995
2017/6/21,153.789993,145.869995,1002.22998,242.949997
2017/6/22,154.399994,145.630005,1001.299988,242.839996
2017/6/23,154.110001,146.279999,1003.73999,243.130005
2017/6/26,155.229996,145.820007,993.97998,243.289993
2017/6/27,154.75,143.729996,976.780029,241.330002
2017/6/28,155.320007,145.830002,990.330017,243.490005
2017/6/29,154.130005,143.679993,975.929993,241.350006
2017/6/30,153.830002,144.020004,968,241.800003
2017/7/3,155.580002,143.5,953.659973,242.210007
2017/7/5,153.669998,144.089996,971.400024,242.770004
2017/7/6,152.360001,142.729996,965.140015,240.550003
2017/7/7,152.940002,144.179993,978.76001,242.110001
2017/7/10,153.419998,145.059998,996.469971,242.369995
2017/7/11,153.190002,145.529999,994.130005,242.190002
2017/7/12,153.699997,145.740005,1006.51001,244.009995
2017/7/13,153.630005,147.770004,1000.630005,244.419998
2017/7/14,154.240005,149.039993,1001.809998,245.559998
2017/7/17,153.009995,149.559998,1010.039978,245.529999
2017/7/18,154,150.080002,1024.449951,245.660004
2017/7/19,147.529999,151.020004,1026.869995,246.990005
2017/7/20,147.660004,150.339996,1028.699951,247.100006
2017/7/21,147.080002,150.270004,1025.670044,246.880005
2017/7/24,145.990005,152.089996,1038.949951,246.820007
2017/7/25,146.190002,152.740005,1039.869995,247.419998
2017/7/26,145.360001,153.460007,1052.800049,247.429993
2017/7/27,145.070007,150.559998,1046,247.199997
2017/7/28,144.289993,149.5,1020.039978,246.910004
2017/7/31,144.669998,148.729996,987.780029,246.770004
2017/8/1,145.300003,150.050003,996.190002,247.320007
2017/8/2,144.449997,157.139999,995.890015,247.440002
2017/8/3,144.940002,155.570007,986.919983,246.960007
2017/8/4,145.160004,156.389999,987.580017,247.410004
2017/8/7,143.470001,158.809998,992.27002,247.869995
2017/8/8,142.110001,160.080002,989.840027,247.259995
2017/8/9,141.770004,161.059998,982.01001,247.25
2017/8/10,141.839996,155.320007,956.919983,243.759995
2017/8/11,141.839996,157.479996,967.98999,244.119995
2017/8/14,142.320007,159.850006,983.299988,246.539993
2017/8/15,142.070007,161.600006,982.73999,246.509995
2017/8/16,142.5,160.949997,978.179993,246.940002
2017/8/17,140.699997,157.860001,960.570007,243.089996
2017/8/18,139.699997,157.5,958.469971,242.710007
2017/8/21,140.330002,157.210007,953.289978,242.899994
2017/8/22,141.009995,159.779999,966.900024,245.440002
2017/8/23,142.139999,159.979996,958,244.559998
2017/8/24,142.940002,159.270004,952.450012,243.990005
2017/8/25,143.740005,159.860001,945.26001,244.559998
2017/8/28,142.509995,161.470001,946.02002,244.570007
2017/8/29,143.139999,162.910004,954.059998,244.850006
2017/8/30,142.559998,163.350006,967.590027,246.009995
2017/8/31,143.029999,164,980.599976,247.490005
2017/9/1,144.080002,164.050003,978.25,247.839996
2017/9/5,143.039993,162.080002,965.27002,246.059998
2017/9/6,143.820007,161.910004,967.799988,246.899994
2017/9/7,142.899994,161.259995,979.469971,246.869995
2017/9/8,142.449997,158.630005,965.900024,246.580002
2017/9/11,144.860001,161.5,977.960022,249.210007
2017/9/12,145.759995,160.860001,982.580017,250.050003
2017/9/13,145.990005,159.649994,999.599976,250.169998
2017/9/14,145.539993,158.279999,992.210022,250.089996
2017/9/15,144.820007,159.880005,986.789978,249.190002
2017/9/18,144.550003,158.669998,974.190002,249.720001
2017/9/19,144.389999,158.729996,969.859985,249.970001
2017/9/20,145.880005,156.070007,973.210022,250.059998
2017/9/21,145.259995,153.389999,964.650024,249.389999
2017/9/22,145.130005,151.889999,955.099976,249.440002
2017/9/25,145.869995,150.550003,939.789978,248.929993
2017/9/26,146.559998,153.139999,938.599976,249.080002
2017/9/27,145.660004,154.229996,950.869995,250.050003
2017/9/28,145.660004,153.279999,956.400024,250.350006
2017/9/29,145.080002,154.119995,961.349976,251.229996
2017/10/2,146.660004,153.809998,959.190002,252.320007
2017/10/3,146.779999,154.479996,957.099976,252.860001
2017/10/4,146.479996,153.479996,965.450012,253.160004
2017/10/5,146.720001,155.389999,980.849976,254.660004
2017/10/6,146.479996,155.300003,989.580017,254.369995
2017/10/9,147.389999,155.839996,990.98999,253.949997
2017/10/10,148.5,155.899994,987.200012,254.619995
2017/10/11,147.619995,156.550003,995,255.020004
2017/10/12,147.029999,156,1000.929993,254.639999
2017/10/13,147.100006,156.990005,1002.940002,254.949997
2017/10/16,146.830002,159.880005,1006.340027,255.289993
2017/10/17,146.539993,160.470001,1009.130005,255.470001
2017/10/18,159.529999,159.759995,997,255.720001
2017/10/19,160.899994,155.979996,986.609985,255.789993
2017/10/20,162.070007,156.25,982.909973,257.109985
2017/10/23,159.550003,156.169998,966.299988,256.109985
2017/10/24,155.880005,157.100006,975.900024,256.559998
2017/10/25,153.5,156.410004,972.909973,255.289993
2017/10/26,153.600006,157.410004,972.429993,255.619995
2017/10/27,153.679993,163.050003,1100.949951,257.709991
2017/10/30,154.360001,166.720001,1110.849976,256.75
2017/10/31,154.059998,169.039993,1105.280029,257.149994
2017/11/1,154.029999,166.889999,1103.680054,257.48999
2017/11/2,153.350006,168.110001,1094.219971,257.589996
2017/11/3,151.580002,172.5,1111.599976,258.450012
2017/11/6,150.839996,174.25,1120.660034,258.850006
2017/11/7,151.350006,174.809998,1123.170044,258.670013
2017/11/8,151.570007,176.240005,1132.880005,259.109985
2017/11/9,150.300003,175.880005,1129.130005,258.170013
2017/11/10,149.160004,174.669998,1125.349976,258.089996
2017/11/13,148.399994,173.970001,1129.170044,258.329987
2017/11/14,148.889999,171.339996,1136.839966,257.730011
2017/11/15,147.100006,169.080002,1126.689941,256.440002
2017/11/16,149.119995,171.100006,1137.290039,258.619995
2017/11/17,148.970001,170.149994,1129.880005,257.859985
2017/11/20,150.509995,169.979996,1126.310059,258.299988
2017/11/21,151.949997,173.139999,1139.48999,259.98999
2017/11/22,151.770004,174.960007,1156.160034,259.76001
2017/11/24,151.839996,174.970001,1186,260.359985
2017/11/27,151.979996,174.089996,1195.829956,260.230011
2017/11/28,152.470001,173.070007,1193.599976,262.869995
2017/11/29,153.550003,169.479996,1161.27002,262.709991
2017/11/30,153.970001,171.850006,1176.75,265.01001
2017/12/1,154.759995,171.050003,1162.349976,264.459991
2017/12/4,156.460007,169.800003,1133.949951,264.140015
2017/12/5,155.350006,169.639999,1141.569946,263.190002
2017/12/6,154.100006,169.009995,1152.349976,263.23999
2017/12/7,153.570007,169.320007,1159.790039,264.070007
2017/12/8,154.809998,169.369995,1162,265.51001
2017/12/11,155.410004,172.669998,1168.920044,266.309998
2017/12/12,156.740005,171.699997,1165.079956,266.779999
2017/12/13,153.910004,172.270004,1164.130005,266.75
2017/12/14,154,172.220001,1174.26001,265.660004
2017/12/15,152.5,173.970001,1179.140015,266.51001
2017/12/18,153.330002,176.419998,1190.579956,268.200012
2017/12/19,153.229996,174.539993,1187.380005,267.170013
2017/12/20,152.949997,174.350006,1177.619995,267.029999
2017/12/21,151.5,175.009995,1174.76001,267.579987
2017/12/22,152.5,175.009995,1168.359985,267.51001
2017/12/26,152.830002,170.570007,1176.76001,267.190002
2017/12/27,153.130005,170.600006,1182.26001,267.320007
2017/12/28,154.039993,171.080002,1186.099976,267.869995
2017/12/29,153.419998,169.229996,1169.469971,266.859985
2018/1/2,154.25,172.259995,1189.01001,268.769989
2018/1/3,158.490005,172.229996,1204.199951,270.470001
2018/1/4,161.699997,173.029999,1209.589966,271.609985
2018/1/5,162.490005,175,1229.140015,273.420013
2018/1/8,163.470001,174.350006,1246.869995,273.920013
2018/1/9,163.830002,174.330002,1252.699951,274.540009
2018/1/10,164.179993,174.289993,1254.329956,274.119995
2018/1/11,164.199997,175.279999,1276.680054,276.119995
2018/1/12,163.139999,177.089996,1305.199951,277.920013
2018/1/16,163.850006,176.190002,1304.859985,276.970001
2018/1/17,168.649994,179.100006,1295,279.609985
2018/1/18,169.119995,179.259995,1293.319946,279.140015
2018/1/19,162.369995,178.460007,1294.579956,280.410004
2018/1/22,162.600006,177,1327.310059,282.690002
2018/1/23,166.25,177.039993,1362.540039,283.290009
2018/1/24,165.369995,174.220001,1357.51001,283.179993
2018/1/25,165.470001,171.110001,1377.949951,283.299988
2018/1/26,167.339996,171.509995,1402.050049,286.579987
2018/1/29,166.800003,167.960007,1417.680054,284.679993
2018/1/30,163.619995,166.970001,1437.819946,281.76001
2018/1/31,163.699997,167.429993,1450.890015,281.899994
2018/2/1,162.399994,167.779999,1390,281.579987
2018/2/2,159.029999,160.5,1429.949951,275.450012
2018/2/5,152.529999,156.490005,1390,263.929993
2018/2/6,155.339996,163.029999,1442.839966,269.130005
2018/2/7,153.850006,159.539993,1416.780029,267.670013
2018/2/8,147.589996,155.149994,1350.5,257.630005
2018/2/9,149.509995,156.410004,1339.599976,261.5
2018/2/12,151.399994,162.710007,1386.22998,265.339996
2018/2/13,150.75,164.339996,1414.51001,266
2018/2/14,154.759995,167.369995,1451.050049,269.589996
2018/2/15,156.009995,172.990005,1461.76001,273.029999
2018/2/16,156.179993,172.429993,1448.689941,273.109985
2018/2/20,155.160004,171.850006,1468.349976,271.399994
2018/2/21,153.960007,171.070007,1482.920044,270.049988
2018/2/22,153.179993,172.5,1485.339966,270.399994
2018/2/23,155.520004,175.5,1500,274.709991
2018/2/26,158.580002,178.970001,1521.949951,277.899994
2018/2/27,156.550003,178.389999,1511.97998,274.429993
2018/2/28,155.830002,178.119995,1512.449951,271.649994
2018/3/1,153.809998,175,1493.449951,267.700012
2018/3/2,154.490005,176.210007,1500.25,269.079987
2018/3/5,156.949997,176.820007,1523.609985,272.190002
2018/3/6,155.720001,176.669998,1537.640015,272.880005
2018/3/7,158.320007,175.029999,1545,272.779999
2018/3/8,156.210007,176.940002,1551.859985,274.100006
2018/3/9,159.309998,179.979996,1578.890015,278.869995
2018/3/12,160.259995,181.720001,1598.390015,278.519989
2018/3/13,159.320007,179.970001,1588.180054,276.720001
2018/3/14,158.119995,178.440002,1591,275.299988
2018/3/15,159.610001,178.649994,1582.319946,275
2018/3/16,160.259995,178.020004,1571.680054,274.200012
2018/3/19,157.350006,175.300003,1544.930054,270.48999
2018/3/20,156.199997,175.240005,1586.51001,270.950012
2018/3/21,156.690002,171.270004,1581.859985,270.429993
2018/3/22,152.089996,168.850006,1544.920044,263.670013
2018/3/23,148.889999,164.940002,1495.560059,258.049988
2018/3/26,153.369995,172.770004,1555.859985,265.109985
2018/3/27,151.910004,168.339996,1497.050049,260.600006
2018/3/28,152.520004,166.479996,1431.420044,259.829987
2018/3/29,153.429993,167.779999,1447.339966,263.149994
2018/4/2,150.070007,166.679993,1371.98999,257.470001
2018/4/3,149.850006,168.389999,1392.050049,260.769989
2018/4/4,154.119995,171.610001,1410.569946,263.559998
2018/4/5,154.029999,172.800003,1451.75,265.640015
2018/4/6,150.570007,168.380005,1405.22998,259.720001
2018/4/9,152.690002,170.050003,1406.079956,261
2018/4/10,155.389999,173.25,1436.219971,265.149994
2018/4/11,155.360001,172.440002,1427.050049,263.76001
2018/4/12,158.070007,174.139999,1448.5,265.929993
2018/4/13,156.710007,174.729996,1430.790039,265.149994
2018/4/16,157.889999,175.820007,1441.5,267.329987
2018/4/17,160.910004,178.240005,1503.829956,270.190002
2018/4/18,148.789993,177.839996,1527.839966,270.390015
2018/4/19,147.699997,172.800003,1556.910034,268.890015
2018/4/20,144.899994,165.720001,1527.48999,266.609985
2018/4/23,145.860001,165.240005,1517.859985,266.570007
2018/4/24,145.559998,162.940002,1460.089966,262.980011
2018/4/25,145.940002,163.649994,1460.170044,263.630005
2018/4/26,146.720001,164.220001,1517.959961,266.309998
2018/4/27,146.479996,162.320007,1572.619995,266.559998
2018/4/30,144.960007,165.259995,1566.130005,264.51001
2018/5/1,145,169.100006,1582.26001,264.980011
2018/5/2,142.449997,176.570007,1569.680054,263.200012
2018/5/3,141.990005,176.889999,1572.079956,262.619995
2018/5/4,143.910004,183.830002,1580.949951,266.019989
2018/5/7,143.220001,185.160004,1600.140015,266.920013
2018/5/8,143,186.050003,1592.390015,266.920013
2018/5/9,142.610001,187.360001,1608,269.5
2018/5/10,144.240005,190.039993,1609.079956,272.019989
2018/5/11,144.139999,188.589996,1602.910034,272.850006
2018/5/14,144.300003,188.149994,1601.540039,272.980011
2018/5/15,143.740005,186.440002,1576.119995,271.100006
2018/5/16,144.630005,188.179993,1587.280029,272.23999
2018/5/17,144.5,186.990005,1581.76001,272.01001
2018/5/18,144.080002,186.309998,1574.369995,271.329987
2018/5/21,145.490005,187.630005,1585.459961,273.369995
2018/5/22,145.089996,187.160004,1581.400024,272.609985
2018/5/23,144.669998,188.360001,1601.859985,273.359985
2018/5/24,144.070007,188.149994,1603.069946,272.799988
2018/5/25,143.639999,188.580002,1610.150024,272.149994
2018/5/29,141.220001,187.899994,1612.869995,269.019989
2018/5/30,142.619995,187.5,1624.890015,272.609985
2018/5/31,141.309998,186.869995,1629.619995,270.940002
2018/6/1,141.949997,190.240005,1641.540039,273.600006
2018/6/4,143.039993,191.830002,1665.27002,274.899994
2018/6/5,143.699997,193.309998,1696.349976,275.100006
2018/6/6,144.710007,193.979996,1695.75,277.399994
2018/6/7,145.360001,193.460007,1689.300049,277.369995
2018/6/8,146.139999,191.699997,1683.98999,278.190002
2018/6/11,146.580002,191.229996,1689.119995,278.559998
